PERIODO,ID,BAJA,IMPAGO,REINSTALACION,COST_X
202101,L04L40ZM,1,0,0,44.2
202012,LVLOFAL0FAV,0,0,2,76
202101,LFAV80ZFA8,0,0,3,35.7
202101,L9488FAL9,3,0,0,0.1
202102,ZVZ8V890,0,1,1,50.4
202011,LZVLOZVV8,0,3,0,47.6
202102,L800V809,0,0,3,79.5
202101,LL088809,0,3,0,24.9
202101,L90L0LO88,0,1,0,76.3
202101,LL0L90L8,0,0,3,69.8
202101,L9VZVZZM,0,3,0,84.2
202011,LLO4LO40FA8,0,0,3,53.6
202102,L980VVLO0,0,0,1,35.7
202102,LZZ0V44Z,2,0,0,30.9
202102,ZZL984Z8,3,0,0,67.5
202102,LLO0L0FAZ0,0,1202,4,65.3
202102,LL0ZFALL9,0,1,0,95
202102,L800L809,0,0,2,68.7
202011,L8FAL9Z40,0,0,3,1.9
202102,LVZ04ZLO4,1,0,0,15.9
202012,L80LLFALOZ,0,0,1,6.4
202102,LZ098VVZ,0,2,0,98.2
202101,L9V8L049,0,2,0,27.9
202101,LZLOFA0880,0,0,3,83.2
202011,LVLO8LLO8FA,0,0,3,41.5
202011,FA0008Z04,0,3,3,58.2
202102,LLO080LO48,0,0,3,44.3
202101,L8VZ800V,0,0,1,68.3
202102,800FA0L89,0,0,1,6.8
202102,L900ZM04,0,1,0,56.4
202012,V0L004VV,0,0,1,1.6
202011,L9LO40L48,0,0,2,21.9
202011,LZ9L49ZV,0,1,0,50.4
202011,L9809LOL8,0,2,2,12.1
202101,L8FAFA0LLOFA,0,3,0,52.4
202012,LLOV00ZM4,0,1,1,42.4
202102,LZLOVL440,0,0,3,53.7
202101,V9ZZZZV,0,0,3,97.8
202102,LVLLO8L0FA,0,0,2,87.8
202011,LV4Z0FAV0,0,0,1,24.1
202012,LZVFA00ZLO,0,0,2,68.9
202101,LZ08LO0,0,3,0,94.7
202101,900FA980FA,0,0,2,55.9
202101,L80LZLVZ,3,0,0,2.5
202102,L9ZVL0,0,1,1,85.2
202012,L9LZ4VLLO,0,0,2,38.1
202101,ZVLOFA0FA0LO,0,3,0,56.1
202102,LLVFAFALOL4,0,0,3,75
202102,LLOZLOLLOZ9,0,0,3,28.2
202101,LO04ZLFA8LO,0,1,1,65.7
202101,LLOZ88900,0,0,1,22.1
202011,Z0FAL9FAV0,1,0,0,5.4
202011,L8ZM8LL0,0,0,3,32.5
202101,FA0L88L0L,0,0,3,65.1
202101,L0VV0FALO9,0,0,3,90.5
202101,LVL0FAZ9FA,0,0,3,65.5
202011,L8LOZZ8L9,0,3,3,34.3
202102,LVLOFAL0FAV,0,2,2,21.7
202011,L900094Z,0,0,3,46
202012,LZZZ8LOZ0,0,1,0,25.6
202102,LFA0044LO9,0,0,1,66.1
202011,L90V889Z,0,0,3,6.6
202102,L900890LO,0,3,0,6.9
202101,L900L4FA4,0,2,2,95.2
202102,LFA0LO98FAZ,0,1,0,97.5
202011,9Z98FA44,0,0,3,65.8
202102,900FAFA90L,2,0,0,52.4
202101,Z0404049,1,0,0,7.6
202102,L9LV0Z4Z,0,2,0,36.1
202101,L8LO09V90,0,2,0,75.3
202102,L4FA09VFA0,0,2,0,62.7
202101,V000Z944,0,0,1,59.6
202101,L8LOZ9LOL0,0,0,2,25.8
202101,L8490840,0,0,2,21.6
202011,Z0ZZLO480,0,0,1,7.7
202102,LFA8LO0LL0,0,0,1,63.3
202012,L9094V,0,0,3,64.9
202101,LO04V80Z0,0,3,3,38.2
202102,LV800000,0,3,3,58.7
202102,LLZML084,3,0,0,10.8
202102,L80FA0V9LO,0,1,1,0.6
202012,L4988Z,0,3,0,23.7
202012,V00LO09LOFA,0,0,2,5
202102,V89LO484,0,3,3,85.3
202012,L9LLL040,0,0,2,72.3
202101,L9FAZM49LO,0,0,3,86
202102,FA04FA0LOL0,0,0,2,7
202102,L94VFA8ZL,0,0,1,97.7
202101,L80LOVZ8FA,0,0,3,90.8
202101,LO0Z9FAFALOFA,0,1,0,15.6
202012,L9ZFA0904,0,3,3,85.3
202101,FA0LL8LO0LO,0,3,0,69.4
202102,L80VV048,0,0,3,98
202012,LO0ZFA09LO8,0,1,1,85.7
202011,800VLV0LO,0,0,1,17.9
202101,L94V88FA0,0,0,2,13.9
202012,FA0008Z04,0,3,0,48.2
202102,L9LOZ808L,0,0,1,88.3
202101,LLOFA09FA,0,0,1,38.5
202012,LLOZLO0ZFA8,0,2,0,20.9
202012,L800400L,0,2,0,50.3
202012,LFAFA9ZM,0,2,0,24.8
202011,LVFA90VZFA,0,0,3,83.8
202101,L8L0L80LO,0,0,3,48.2
202102,LZVLO40VV,0,0,3,73.1
202012,LV900FAZ0,3,0,0,5.4
202011,L94LZ0Z0,0,0,3,76.9
202101,L8LO8V800,0,0,3,17.6
202101,L8LO00049,0,3,3,33
202102,L4L4FAZ88,0,0,2,64.1
202012,LV8LO490LO,0,0,1,25.8
202101,LLOZLZLO9V,0,1,0,0.5
202012,L90ZLLOFAL,0,0,3,93.9
202101,LFA9ZLVZ0,0,0,3,84.3
202101,L0ZFA00VFA,0,1,0,12.4
202012,L80LOZ0LV,0,3,3,94.9
202011,LV4ZLO9L4,0,0,1,55
202102,L88ZFAFA0V,0,0,3,14.5
202012,LO0Z4889FA,0,1,0,83.2
202101,FA0FALOFAZLV,0,0,3,66.4
202101,L0FA98ZML,0,0,1,50.3
202102,L80LOLL0L,0,2,0,42.3
202101,L94ZZ908,0,0,2,85.1
202102,LLOZLO8LOZ0,0,3,0,59.4
202101,L0V040,0,1,1,76.1
202012,L898800V,0,2,0,0.2
202102,80044,3,0,0,55
202102,LVV0FALOV9,2,0,0,32.2
202012,L00ZZ0Z0,0,2,0,28.5
202011,L89VVFAFA4,0,0,2,88
202011,LFA44V48L,0,0,2,44.9
202012,L9V44L08,0,1,0,89.3
202101,V000004Z,0,0,1,88.7
202012,LL940VFA9,0,3,3,43.9
202012,L8ZLO8LZ8,0,3,3,61.4
202101,L4008FA0V,0,1,0,86.3
202101,L4V4L4LO0,0,1,0,62.5
202012,FA0LZL9LO0,0,0,1,84.3
202012,L4L4FAZ88,0,2,0,97.9
202011,LV8400Z4,0,0,1,7
202101,L9Z04ZV0,0,3,0,14.7
202102,L9VLO0008,0,0,1,97.9
202011,L940LOZZM,0,3,0,55
202102,LFA0L89Z4,0,0,1,81.8
202012,LV9FAVLOVLO,0,0,1,91.7
202011,LL8LZM4Z,0,0,3,73.3
202101,L08LO94,0,0,1,0.3
202102,FA0ZL00,0,1,0,9.6
202102,L9040V08,0,0,3,36.5
202012,900890VL,0,2,2,17.8
202012,L98L098L,0,0,1,1.1
202101,LVZ9LO0LOFA,0,3,3,18
202101,LZ4FAZFAZM,0,3,0,72
202011,L800V8L8,0,3,3,85.3
202101,V004049LO,1,0,0,66.2
202102,ZZZ040LOV,0,0,1,4.2
202101,L9Z09VVL,0,0,2,24.5
202102,Z000VZFAV,2,0,0,9.6
202011,L8FAFAVFA,0,3,3,45.8
202102,L84400VZ,0,0,3,2.5
202012,L8VZ800V,0,1,0,87.4
202012,L8LVZFAL8,0,0,2,35.9
202012,LV0LL000,0,0,1,34.9
202012,LVZ9L808,0,1,1,27.4
202012,L9FAFA0000,0,0,3,36.3
202102,L9V88L0LO,0,0,3,0.2
202102,LV98VLO80,0,3,0,79.8
202011,L800L809,0,2,0,22.6
202102,LVLO0FA004,0,2,2,93.9
202011,L94800V8,0,0,1,88.7
202102,L8VFA4LO8L,0,0,3,84.9
202101,Z0ZZLO480,0,1,0,83.5
202102,LV9FALO4L0,0,0,1,41.9
202011,L904V4V4,0,2,2,87
202011,LL4ZZ0Z8,0,0,2,20.8
202012,L9V4VZ80,0,0,1,66.6
202012,L49LZ80L,0,0,3,7.1
202012,LLZZVL09,0,1,1,76.1
202011,LFA0LLOVLO4,0,1,0,60.4
202012,LV490L48,0,0,1,63.4
202101,ZZFA8Z0VFA,0,1,0,46.7
202011,LL490VZLO,0,0,3,85.5
202102,L0800ZLO9,0,1,1,14.8
202101,L94LZ0Z0,0,3,0,82.4
202012,LLO0LO0LO49,0,0,2,90.2
202102,LZ0VLOFA09,0,3,0,40.1
202101,L84LO904LO,0,0,2,6.7
202012,L4984ZV0,0,2,0,63.3
202101,V00Z4FAL8,0,1,0,59.4
202012,LZ9L49ZV,0,0,1,66.7
202101,L80L0Z8FA,0,2,2,72.9
202011,L880094L,0,3,3,26.6
202102,LLZZ09V9,0,1,0,95.3
202102,LL490VZLO,0,0,3,69
202011,Z04LOL48Z,0,0,3,66.6
202102,L90LO0L90,0,1,0,24.1
202102,L88004FA8,0,1,0,74.1
202101,LV90FA40V,0,0,3,74
202012,8000Z80,1,0,0,46.9
202101,L400LO00LO,0,0,2,64.1
202012,9498V0V,0,0,3,39.4
202101,L9L8LLO4LO,0,2,0,44.9
202012,LLO8LO0FAFAFA,0,0,3,10
202011,L904VL0L,0,2,0,49.2
202101,L9V4909V,0,1,1,19.1
202101,LVZMV9Z0,0,0,1,15.4
202102,L8FAFAFA0LFA,0,2,0,90.1
202011,LFALZZFAZM,0,0,1,67.3
202012,LLO4VV0L4,0,3,0,93.7
202101,L84LO0040,0,2,2,56.9
202011,LZZZ8LOZ0,0,0,1,16.7
202012,L9VLOV948,0,3,0,30
202102,FA0FA0LOVZL,0,3,0,48.3
202102,L90LO9048,0,3,0,37.9
202012,LV0L4V0LO,0,0,3,75.6
202101,LFA0804,0,3,0,44
202101,ZVLOZ90L0,0,0,3,52
202011,LZ880LLO4,0,0,3,13.6
202011,LLO4ZVLV8,0,0,3,85.5
202012,L9090VZLO,0,0,3,1.6
202011,80L48400,0,1,0,32.6
202101,L8FA04FA40,0,3,0,42.4
202011,LV8VZ0Z9,0,0,1,25.8
202012,L9L44L90,0,0,1,83
202101,9FA40VV9,0,0,2,68.2
202012,ZZZ8LO84Z,0,3,3,27.7
202011,ZZFAZVZ0L,0,0,3,37.7
202102,900000FA4,0,0,2,61
202011,L40LOZLVV,0,1,1,75.5
202011,FA0FAFA80LO8,0,3,0,1.8
202102,L890ZM9V,0,2,0,25.5
202101,V00Z4Z0LO,0,1,1,6.5
202101,LZ8Z09V0,0,1,1,78.5
202101,L0LOLL9FALO,0,1,0,87.6
202101,8L00LO09,0,0,1,67.4
202101,8009LZ,0,0,3,9.4
202102,L9LLOL98V,0,0,1,55.4
202011,L9LOFA9848,0,0,2,49.3
202102,FA0V04984,0,0,1,76.3
202101,FA009ZLOZZ,0,0,2,25.3
202101,LLO080LO48,0,3,0,21.7
202101,LLOV84989,0,1,1,95.7
202101,L90480LLO,0,0,3,87.4
202101,L0ZFA0VFA0,0,2,0,13.4
202011,V00L88LL,0,1,0,19
202012,LZ948080,0,3,0,10.7
202011,LVLZZ4LO0,0,0,3,11.8
202012,LLOV84989,0,1,1,31.5
202102,L9FA40LL4,0,0,2,24.3
202102,L8VL0FA04,0,0,3,16.2
202012,L8V980LLO,0,0,1,68.5
202102,L9FAVLOV8FA,0,0,1,79.9
202011,9000440LO,0,0,3,84.5
202011,L90ZFA9LZ,0,3,0,98.6
202102,LLOFA04LO,0,1,1,86
202011,L44ZLOVZV,0,0,2,78
202011,LLO4Z9LL4,0,3,0,40.5
202012,LFALOVL9Z0,0,3,0,62.8
202012,L04L40ZM,0,0,1,87.8
202101,LV89FA8FA0,0,2,2,19.7
202011,LV9LO04LO0,0,0,3,32.7
202011,FA0LZL9LO0,0,1,0,57.2
202101,L9VZVLV0,0,3,0,6.3
202011,LO0LOFA0VFAL,0,1,0,89.7
202011,L4988Z,0,0,3,91.5
202012,LV40LLOZV,0,0,2,8.5
202011,LO04LZ4LOFA,0,0,1,29.5
202101,L89V8088,0,0,3,18.1
202102,FA0LFAL9VFA,0,0,1,57.7
202012,L0VZVZV8,0,0,2,98.3
202011,LV8VVFAFAZ,0,0,1,59.3
202012,L80L9LOV8,0,3,0,49.2
202101,L80V0LO0Z,0,2,0,13.6
202102,L44L0404,3,0,0,64.9
202102,L9LO40L48,0,2,0,92.5
202101,LO0LO49084,0,0,1,55.2
202012,LL908FAZM,0,2,0,70.5
202012,L9V0L0V9,0,1,0,18.1
202101,L9ZZVZLO0,0,3,0,71.1
202011,L9L04VLO4,0,0,2,25.2
202011,80L80LO0FA,0,3,0,50.9
202011,LL4LO4VFAL,0,3,0,49.9
202011,LLZFAFA890,0,1,1,13.1
202012,FA00FA0ZFAZ,0,1,1,36
202012,LZM8LO984,0,0,3,58.7
202012,LVLLLO4V4,0,0,3,73.2
202101,V0LO090L,3,0,0,58.8
202011,L9L8L88LO,0,2,0,44.6
202102,FA0Z49Z0L,0,3,0,63.4
202101,L9Z9LOV8Z,0,0,3,51.1
202102,LVFA4494LO,0,3,0,73.8
202102,LLOVFA044Z,0,1,1,32.9
202102,LZLO8VLO,0,0,1,46.4
202101,LO04LZ4LOFA,0,1,0,99.3
202011,L8L940LO9,0,3,0,66.8
202011,LO08080VL,1,0,0,65.2
202011,L9LLL040,0,2,0,93.1
202011,L9LVLZZ9,0,1,0,26.3
202011,LLVFAFALOL4,0,3,0,65
202012,LZ80V98L,0,3,3,42.8
202101,LLO4ZVLV8,0,3,0,95.4
202102,L94Z00FAV,0,0,2,3
202101,LO0Z4889FA,0,0,1,55.1
202102,L88LO0FA9L,0,3,0,95.6
202011,LLV49ZMZ,0,0,3,45.6
202101,FA00V00L4,0,3,0,15.6
202011,LV0L000Z,0,2,2,18.7
202011,V09FA4FA4FA,0,0,3,32.8
202011,L8ZLO00V9,0,0,2,33.3
202102,L9Z8984LO,0,3,0,24.1
202102,9809VLO4,0,2,2,93
202011,L80FA0V9LO,0,0,1,0
202012,LFAV9Z4V4,0,0,3,77.9
202011,LFAFA49FA94,0,0,3,94.2
202012,L4LVZVLOZ,0,0,2,98.5
202101,L9LO080ZFA,0,3,0,99.1
202102,LO0ZFA09LO8,0,0,1,96.1
202011,LZ08V0L0,0,1,1,5.1
202101,FA00L9FA09,0,0,2,77.2
202101,L84LZL8L,0,0,1,37.3
202012,L80ZLO0FAFA,0,2,0,96.5
202011,V008VLVFA,0,0,1,6.4
202101,L9V88489,0,0,2,38.3
202012,L9ZMZ8V0,0,3,0,99.5
202101,L8LO89490,0,1,1,69.2
202102,FA0L88LO,0,0,3,71.4
202011,900LLO4ZM,0,3,3,74.2
202011,FA00L4Z4Z,0,3,0,36.7
202102,V8L8FA90,0,3,0,17.6
202101,LZMLOVFAZ8,0,0,3,32.8
202012,L84Z9Z9V,0,0,1,30.1
202011,LV900FAZ0,0,3,3,83.6
202012,L94Z088L,0,0,1,4.1
202101,L8L09Z00,0,0,3,22.7
202012,LLZLO8LO4L,0,2,0,55.3
202011,L9FAVFA4LO8,0,1,1,9.4
202101,L88LO0FA0FA,0,0,3,59.5
202102,V00LOVFAFA4,0,1,1,10.4
202011,LV9FAVLOVLO,0,1,0,51.4
202102,L9VVV4FA8,0,0,3,91.5
202012,ZZ000FA8LO,0,0,2,7.5
202102,L8LOZLL0FA,0,1,0,57.1
202011,LV084FAZ9,0,0,3,4
202102,FA009ZLOZZ,0,2,0,16.7
202101,L90400LOFA,0,3,0,85.7
202101,FA0Z00Z98,0,1,1,15.3
202101,FA00L4Z4Z,0,0,3,32.1
202011,LL09Z94L,0,0,1,11.9
202102,FA0ZFAVLV4,0,0,3,23.7
202012,L90LO0Z4V,0,0,1,14.9
202012,9000444V,0,3,0,97.6
202101,LO0FAZVV9Z,0,1,1,69.5
202012,L8LZV8LLO,0,0,3,82.1
202102,V0089V9L,0,1,1,3.4
202012,LVL9L0FA4,0,0,3,51.3
202102,L400LO00LO,0,2,0,5.2
202102,900FA980FA,0,2,0,71.2
202011,L0LZ00FA0,0,0,1,46.3
202012,V00LZLOZ8,0,0,3,39
202012,LLFA404,0,0,3,64.1
202011,V0V9VLZM,0,3,3,64.2
202012,900VZZLFA,2,0,0,27.5
202102,L98FA0V,0,2,2,20.4
202012,90FAV090,0,0,2,80.6
202012,L8ZZ0FAZ8,0,3,3,47.4
202011,L9004098,0,0,2,90.1
202012,L0009LFAV,0,0,1,41.4
202012,LVL8L000,0,2,2,82.9
202101,494FA40,0,1,0,67.7
202012,L9VLZ4LO9,0,0,3,5.5
202012,L9L04Z40,0,1,1,85.7
202011,L9LO0FA8V8,0,0,3,20.8
202012,L040FAFA4LO,0,1,1,19.7
202012,LVZZ09VFA,0,1,1,68
202012,L0LO0004Z,0,2,2,33.5
202102,L9VFAFA9V0,0,0,2,93.1
202102,LFAV0LOFA80,0,0,3,51
202011,LLOZLOLLOZ9,0,0,3,3.5
202012,LZLFA9088,0,0,1,92.4
202012,LZLLO0098,0,3,0,64.6
202012,L00Z9ZLO0,0,0,3,97
202011,LV4049,0,3,0,64.5
202012,L8FA09V04,0,3,3,81.9
202011,L8ZL0V,0,2,0,44.6
202102,L9VLOV808,0,1,0,65.8
202101,L9V44L08,0,0,1,68
202011,L8Z9Z0FA0,0,3,3,75.4
202012,L8L08ZLO8,0,0,3,99.8
202012,LO0ZLLOVL4,0,1,1,43.1
202101,LLO8L80LLO,0,3,0,12.1
202101,L80LOVVZFA,0,0,3,43.3
202102,LV0L4LO0LO,0,0,2,48.1
202102,LLOVL804L,0,3,0,39.7
202011,L94L0FAFAL,0,2,0,85.2
202012,LLOV48848,0,2,2,31.5
202101,LLOV00ZZV,0,1,1,61.4
202101,9809VLO4,0,2,2,29.2
202011,LLO8908Z9,0,0,3,9.5
202012,L90FA9004,0,2,2,52.3
202012,L9V8L049,0,0,2,53.2
202102,8FA04LOVL,0,3,0,91.2
202011,L84FA4LLO0,0,2,2,67.5
202012,L9LLL8VFA,0,3,0,67.5
202011,LLO889ZZZ,0,2,0,81.6
202101,L9VFA9LFA8,0,0,1,81.5
202102,LVL4V0,0,0,3,20.1
202102,L00LV00L,0,0,3,53
202102,L00LO0VFA9,0,2,0,66
202102,LZMLOFA9LO9,0,0,3,97.7
202011,L8009VZV,1,0,0,23.9
202102,L8FAZ00FAFA,0,2,0,88.2
202012,FA00LOLL9FA,0,1,1,55
202102,900LO4L89,0,0,3,92.4
202101,L9L04LO4V,0,2,0,80.2
202102,FA0480FALOL,0,0,2,42.6
202102,LVZFAVFAFALO,0,0,3,70.8
202012,L8FAL0004,0,0,1,50.8
202101,900FA0LV4,0,2,2,21.7
202101,L800L4V4,0,0,2,79.3
202101,L8ZLOZ8V0,0,3,0,68.5
202101,L880LO8L8,0,0,2,36.1
202012,Z0LOLLO0VLO,0,1,1,40.5
202011,L840LLFAFA,0,3,0,80.5
202101,LO0ZL8Z88,0,0,1,57.5
202101,V4V000LO,2,0,0,22.9
202102,LV4V088V,0,0,3,18.8
202102,L90LO0Z4V,0,1,0,48.2
202101,LFAZV8LO,0,0,2,26.5
202012,LO0LOFA0VFAL,0,0,1,95.8
202101,L94LFA4L9,0,0,1,29.3
202012,FA0FAV04Z4,0,0,2,13.1
202102,4840LLV,0,1,0,86.9
202102,LO04ZLFA8LO,0,1,1,88
202102,9004FA4V0,3,0,0,44.2
202101,LLO448L9Z,0,3,0,14.4
202101,L8VL809FA,0,3,0,77.2
202102,L8LLO9Z0LO,2,0,0,94.9
202012,L940FA0VL,0,0,2,94.3
202102,FA0VFA8FA4Z,0,1,0,52.6
202102,8004LFA9,0,3,0,68.7
202011,L8FA0FA49LO,0,3,0,21
202101,LVFA9LZ80,0,3,0,64.2
202012,LO0Z9FAFALOFA,0,1,1,8.3
202102,LV9ZLO04LO,0,3,0,54.8
202011,94Z4988,0,3,0,46.5
202101,LV9Z9FA84,0,1,0,20.7
202012,L8LOLLFAV0,0,0,1,21.1
202101,LZZ9FA04V,0,0,1,39.3
202012,FA00L9FA09,0,2,0,34.4
202102,LV09049Z,0,0,3,44.5
202101,LFALO48FAZ8,0,0,1,95.5
202101,FA0084L9V,0,3,3,32.6
202011,LL8LOFAZVLO,0,0,1,42
202011,ZZVVZ000,1,0,0,40.4
202102,L84Z0LLFA,0,3,0,59.8
202011,L8LO09V90,0,2,2,71.9
202101,LLO0094ZLO,0,3,0,37.5
202011,LL0ZFALL9,0,1,0,16
202012,L80FAFA0FA0,0,3,0,8.7
202101,LLZ4FAFA,0,1,0,72.6
202012,ZVLOFALVFA9,0,3,0,72.4
202011,L9408448,0,3,0,86.8
202012,LZV88FA89,0,3,3,61.4
202101,FA0FAFAL9Z9,0,2,0,7.7
202011,L94LL00LO,0,0,3,18.9
202102,LV0LL000,0,1,0,70.1
202102,FA0FAFAL9Z9,0,0,2,85.6
202012,LVVLLL4FA,0,3,0,0.2
202011,L0Z0ZFA48,0,0,3,90
202101,FA0VZ4LO0LO,0,2,0,71.3
202012,LZ44V9Z0,0,3,3,84.8
202011,LLOLLO909Z,0,1,1,71.8
202102,L98Z84,0,0,3,3
202101,FA0FAV04Z4,0,2,0,8.1
202101,LO09V8VFA9,0,1,0,3.8
202012,L9VFAZ0ZV,0,1,1,9.6
202101,9008LO09L,0,3,3,6.7
202011,V0FAFA00,0,1,1,39
202102,LLO8L80LLO,0,0,3,54
202101,L8080080,0,3,0,92.7
202011,L84LOLFA44,0,0,2,37.5
202011,LO0LO0LLO09,0,1,1,24.6
202011,LV89L40LO,0,0,1,7.7
202102,V0L004VV,0,1,0,13.6
202011,LO0LO4VLO0V,0,0,1,58.5
202011,L8FA0FALV4,0,0,2,14.9
202101,LO0VLO04LO0,0,1,1,7.6
202102,LFAFA9ZM,0,0,2,53.1
202011,LLO0V0LO94,0,0,1,63.7
202012,ZZV904ZFA,0,0,1,2.6
202102,800004V8,0,0,3,10.9
202011,L888LVZL,0,0,3,50.8
202011,ZVLOVFA4Z0,0,1,0,84.4
202101,L8LOZLL0FA,0,0,1,81.5
202102,FA0LL9VLOL,0,0,3,87.8
202102,L9ZLOL00V,0,0,3,21.4
202012,LL4FALOZL9,3,0,0,49.1
202011,L9ZVFA00L,0,0,3,21.5
202101,L004LO8,0,0,3,33.2
202011,8040984,0,1,1,21.6
202012,LV0L000Z,0,2,0,26.8
202101,ZZ40ZVV9,0,1,0,62.9
202102,L0LZM9LO8,0,0,2,46.4
202101,ZVZMV0V4,0,0,2,76.9
202101,V0FA9V94V,0,0,1,36.4
202101,L0ZFA0FA8Z,0,3,0,80.9
202101,LZ0LO8FALOFA,0,1,0,2.6
202012,L9ZZVZLO0,0,0,3,99
202102,9LOL00LO4,0,0,1,12.9
202101,LO0LOVLO00FA,0,0,1,89.9
202101,L9LFA8V0LO,0,0,2,50.5
202102,LLO00FAFA09,3,0,0,61.3
202011,LLO9Z0Z0Z,0,0,2,97.2
202101,80080V,0,3,0,59.8
202102,8009FAZFA9,0,0,3,18.5
202012,LLOV4VFA0LO,0,1,0,44.4
202102,L90LFA4ZLO,0,3,0,92.7
202012,LVL0FAZZFA,0,3,3,31.1
202012,LZ00LZFA4,0,0,3,38.1
202012,L944Z0LLO,0,2,0,49.2
202102,LVV0049Z,0,3,0,15.8
202011,L4Z4FA900,0,0,1,44.8
202102,LLO00LVLO0,0,0,1,28.1
202102,FA0ZL9ZVL,0,2,0,85.6
202101,LLO00FA9V4,0,0,2,99.5
202011,LL04V8,0,0,2,89.8
202011,LL4L9VFA0,H,0,3,88.2
202102,V008V00LO,0,1,1,87.4
202012,LVZM0000,0,3,0,39
202011,L8VLOL0LFA,0,0,3,92.1
202102,L9L009FA0,0,3,0,6.8
202012,LL088809,0,0,3,20.6
202011,LVL4V0VFA,0,3,0,52.9
202011,L904VZVLO,0,3,3,64.2
202011,L8Z4FAV00,0,2,0,30.4
202102,8008VLO8,0,0,3,83.5
202102,L808LO444,H,0,2,20.8
202012,L89L9LO89,0,0,2,47.7
202012,L8VL809FA,0,3,3,20
202011,V909L88,0,0,3,51.9
202101,ZZVLOFALO9LO,0,2,0,96
202101,L0FAV9FA09,0,0,1,70.6
202012,LLOZ88900,0,1,0,68.6
202102,LLOV48848,0,2,2,92.3
202011,L9Z09Z00,0,0,3,96
202012,L980LOLL0,0,0,1,48.1
202102,L9LO8VZ00,0,3,0,0.5
202012,L9LOLZ094,0,3,0,56.8
202102,FA0VLO4LOL0,0,1,1,33.2
202101,LLO8908Z9,0,3,0,47.5
202012,LZM0FAFA9FA,0,0,3,8.1
202102,90ZZ89FA,3,0,0,65.8
202011,LV09FALFAZ,0,3,0,4.5
202101,LLOZZ9844,0,0,2,93
202101,LO04FAFA4Z0,0,1,1,34.7
202011,LZ0949V0,0,0,1,55
202101,L9LOLLO84FA,0,3,3,55.3
202011,L9FA00VLOV,0,3,3,6.6
202011,L08VVL04,0,0,2,72.9
202012,L9LVLZZ9,0,0,1,64.5
202102,L98LOL9,0,1,0,57.9
202102,LFA9FA09V8,0,0,3,63.4
202101,LV9FALO4L0,0,1,0,71.1
202101,FA044FALO89,0,0,3,42.5
202012,L4LVLOLVLO,0,3,3,71
202101,900ZLO0FAL,2,0,0,32.8
202102,V00LL9Z8,0,3,3,64.9
202011,LFA00VL0Z,0,0,3,96.7
202011,L9LOLLOL8FA,2,0,0,89.9
202102,LVV989LO9,1,0,0,43.3
202102,LVVLOFAFALOL,1,0,0,14.6
202101,LZ0Z89LLO,0,2,2,55.4
202012,LV9V894LO,0,0,3,5.6
202102,L9LLLO00Z,0,0,2,74.9
202101,LFA8LO0LL0,0,1,0,80
202101,LVZFAVFAFALO,0,3,0,96.3
202102,V0LZLZ90,0,1,0,60
202102,L9FAFA0000,0,3,0,16.9
202011,L8890449,0,3,0,16.4
202012,L8FA8L4Z9,0,3,3,18.2
202101,LO0LO0LLO09,0,1,1,7.5
202101,LV9LO04LO0,0,3,0,64.1
202011,L4FA09VFA0,0,2,0,67.2
202101,LFALO0VZ94,0,2,2,96.6
202012,L904VL0L,0,0,2,32.8
202012,L4L904L9,0,0,1,48.1
202102,L9Z08LFA0,0,3,0,47.2
202012,L00L08LOFA,0,0,2,9.5
202101,LZZLOV8ZM,0,3,3,41.8
202101,800FALOL08,0,0,3,19.4
202012,L8VV9FAFAV,0,3,3,43.7
202011,LVFAZ8VZM,0,3,0,71.2
202011,L9L844,0,0,2,46.3
202012,L0FA9ZL00,0,2,2,2.1
202011,L880L80L,0,0,1,71.9
202102,LFA009FAL8,0,2,0,76.1
202102,90L48404,2,0,0,58.6
202101,L94FALFAVL,0,1,0,28.3
202012,L9000FAL9,0,0,2,56.5
202102,L9Z09VVL,0,2,0,35.5
202102,V00FAZ40V,0,1,0,4.3
202101,L409FALLO4,0,3,0,25.9
202102,ZVLOL9L0FA,3,0,0,27.6
202012,L94Z409Z,0,3,0,5.1
202101,L90FA0LO0V,0,3,3,84.5
202102,L8804FA0FA,0,2,0,4.1
202102,LL948L94,0,3,0,72.1
202101,L94ZV484,0,0,3,14.2
202012,FA00FA9490,0,1,1,73.9
202102,V0LLO9VLFA,3,0,0,68.4
202101,LLO04Z0L0,0,1,1,25.5
202012,FA984LO,0,0,2,67
202012,FA0FAV0LO40,0,3,3,49.4
202012,L4L8009Z,0,0,1,23.8
202012,L8LOZZM8L,0,0,3,69
202101,L9LOZ9FAZ4,0,3,0,60.3
202101,LLO4LFALO4FA,0,1,0,85.3
202101,LLV00VZ0,0,1,1,80.3
202012,L88LO04,0,0,2,80.6
202101,L800V809,0,3,0,90.6
