ID,REINO
L440LVFA0,STORMLANDS-2
L9094LO0LO,HOARE
Z0VLOFALLO9,DORNE-3
8ZV8Z80,HOARE
LVLO8L400,DORNE-1
L8V89440,IRONISLADS
FA0FAZ8VZ9,#N/D
L4ZLFALV9,HOARE
L4ZFAVFAFA0,#N/D
9FA4098FA,DORNE-3
LZLO08409,NORTH
L0ZFA0L8LO,DORNE-1
V0LOZZZZ,HOARE
Z0LO9000FA,DORNE-3
LO040V0FA0,CROWNLANDS
LO0ZFAV9LL,REACH
LZLLV90FA,STORMLANDS-1
8LO48,HOARE
LV0LL040,DORNE-1
L9LO040FAZ,RIVERLANDS-2
FA0FAV8LOFA4,#N/D
LFALLO0LZLO,HOARE
L4LO8LO48LO,HOARE
LVV8ZLLOV,HOARE
L8LOZ08LOL,RIVERLANDS-1
LO0ZLO88FA4,RIVERLANDS-2
LLVZLO0VZ,STORMLANDS-2
FA008VZ0FA,#N/D
L8LV0VZZ,#N/D
LV9VZ4FA9,REACH
L9FAVZVLFA,REACH
LV04LO0VV,DORNE- 2
FA0ZM900LO,#N/D
LVLO08888,DORNE-3
LVV40LO48,NORTH
FA004LFA,STORMLANDS-2
L0LOFA900FA,RIVERLANDS-1
L909V9LOL,#N/D
L9LOZL4VL,RIVERLANDS-1
LO0ZVLZMFA,RIVERLANDS-2
L909084FA,#N/D
V404ZZV,IRONISLADS
FA0FA489Z0,#N/D
VVV4LOL0,HOARE
L084V00Z,STORMLANDS-1
LLOZV448FA,RIVERLANDS-2
900840ZZ,#N/D
Z0408L40,DORNE-3
Z0L0Z44Z,RIVERLANDS-2
L9LO00L8FA,NORTH
L4FALVZ00,DORNE-1
ZVLO040ZFA,RIVERLANDS-2
V08V8LO04,REACH
V008Z0ZZ,NULL
L0L9ZMVZ,IRONISLADS
L9VZ8L90,STORMLANDS-2
LVFAZ8FA4L,NULL
LFA8FA988LO,DORNE-1
L0FALOLLOL0,NORTH
L90V0Z4L,RIVERLANDS-1
L00LO8FA,STORMLANDS-1
LZZLO0ZM4,HOARE
LL80ZMV9,#N/D
90004LO0Z,#N/D
L98FAFA9Z8,HOARE
L9V4LO9Z0,STARKS
ZZV0V0,NORTH
Z0L09V00,DORNE-3
LV00VZ,IRONISLADS
FA0004VZZ,DORNE-1
LV8Z008FA,DORNE-3
L4V4VZ98,DORNE-1
L80400LL,DORNE-1
L80LOV009,DORNE-1
L4V44V9FA,RIVERLANDS-1
LO00LLOFA90,CROWNLANDS
Z000VFALOFA,RIVERLANDS-2
LLO0ZZ8Z8,HOARE
L9LVZMLZ,IRONISLADS
ZZFA0ZLO80,NULL
Z04LOL849,DORNE-3
Z0VL8ZLZ,DORNE-3
ZZLOZFALOLFA,NORTH
L440Z8Z0,DORNE-3
ZLOFA40009,IRONISLADS
LV0VLO00LO,#N/D
LFAZZ0098,#N/D
L0ZLL0Z9,STORMLANDS-1
L4840V8L,DORNE-3
8FA8Z40,HOARE
L84ZM000,CROWNLANDS
LV0LZVL9,STORMLANDS-1
L9848LZL,DORNE-1
ZZZ90809,NORTH
LVFAFALO848,#N/D
LO0ZLZLO80,DORNE- 2
L94VZV8Z,NULL
FA000FAFAZLO,#N/D
LO0LFAZMLOZ,NULL
ZZVZM008,NORTH
LZ008494,STORMLANDS-1
ZVZ98Z49,#N/D
L0FA04ZLOZ,#N/D
L0FA9ZLOFA0,STORMLANDS-1
LV8ZM80L,RIVERLANDS-1
9V8FAV00,STORMLANDS-2
LZ4FA4Z9Z,HOARE
FA0LLOV09L,#N/D
LLVZ4080,DORNE-3
90049VV0,#N/D
L0V0ZZLOZ,IRONISLADS
L94FAZV0LO,DORNE-1
L0FA04LOZFA,DORNE-1
V08904V0,STORMLANDS-2
V0ZMLZ40,NORTH
Z0L94L09,RIVERLANDS-1
89Z9V9Z,HOARE
L9LOLLO84FA,NULL
ZZZV00ZL,NORTH
LFAFAFA9LV0,IRONISLADS
LVFA0FAZ0L,DORNE-1
LZZ00FA4L,DORNE-1
LL4LO4VFAL,STORMLANDS-1
L90LO9FAVFA,STORMLANDS-1
L94FA80LOFA,NULL
LL4VZZ0FA,IRONISLADS
LO0LO9ZZ8V,REACH
Z0Z00L00,RIVERLANDS-2
L0408080,RIVERLANDS-2
LVVFALO90Z,NULL
LV8ZV008,STORMLANDS-1
VLO0FA8L0,HOARE
FA0LLL0V4,#N/D
LVFA84VL8,DORNE-3
L9LLO890L,DORNE-3
LLOV40LV0,CROWNLANDS
LO04FA900L,AEGON
FA0FAFA80LO8,#N/D
8000V80L,NULL
L8LOV800LO,RIVERLANDS-2
LO04FAZV4LO,AEGON
LFA0LO490V,IRONISLADS
LVFAVLO840,DORNE- 2
Z0LO44Z40,DORNE-3
LFA0V8VL8,STORMLANDS-1
L900FA4LOFA,STORMLANDS-1
L4LO40L00,HOARE
L8V8490FA,NULL
LLOLFA9LO04,DORNE-3
LFA9VL98LO,STORMLANDS-1
LZ9V4FA94,STORMLANDS-1
LVV44000,IRONISLADS
LLV4Z08V,DORNE-1
L8ZVV0FALO,HOARE
L08988LO0,RIVERLANDS-2
844LOZ00,HOARE
L8L004FA0,STORMLANDS-1
V00L8084,CROWNLANDS
LZFA0ZZFAV,#N/D
9LOFA9490,HOARE
LVL490FA8,STORMLANDS-1
L0084V00,IRONISLADS
L08V49ZM,STORMLANDS-1
L9FA00LVZ,HOARE
888ZVL0,HOARE
Z0Z0Z9FA0,#N/D
LVZ0FA000,DORNE-1
L80FA00FAV,HOARE
V0FA9V94V,STORMLANDS-2
L90ZML8L,DORNE-3
LVZ0FA000,DORNE-1
FA0008L4V,STORMLANDS-1
L0VLO0L9FA,IRONISLADS
L494FA40FA,DORNE-1
LLO8908Z9,#N/D
L8909094,DORNE-1
LVFA0FAZ9FA,DORNE-3
L89LOVLO9LO,HOARE
FA0VV0LOZL,#N/D
L8ZZFAFA9L,DORNE-1
ZZVV0LFAV,NORTH
L08LFA0LO8,RIVERLANDS-2
LV90V490,IRONISLADS
8FAFA9V9Z,IRONISLADS
V0FAVLZZV,DORNE-1
Z00ZM004,RIVERLANDS-1
L8LO400Z9,STORMLANDS-1
FA0ZL0LLO4,#N/D
L89Z809L,DORNE-1
L08VVL04,#N/D
9000444V,#N/D
Z0FA4LOFA88,RIVERLANDS-1
LLO9L0V88,NULL
L908VLFA4,RIVERLANDS-1
FA00FALOZ49,DORNE-1
LLV980VZ,STORMLANDS-1
LLO9FAL4LLO,STORMLANDS-2
VL44LFA0,DORNE-1
V08L8LLO9,REACH
L40FAV9Z9,DORNE-3
8004Z9LZ,STORMLANDS-1
L80L0890,NULL
Z000VFALOFA,RIVERLANDS-2
LZZV084V,NORTH
L8LZ44Z8,STORMLANDS-1
88LO4VV9,HOARE
LLOV0L000,DORNE-1
L0LOVVL00,IRONISLADS
LVFA9FA840,DORNE-3
L808800Z,DORNE-1
L484ZMZL,RIVERLANDS-1
LFALO0V09LO,#N/D
LFAV908ZLO,IRONISLADS
8LOFA8LO88,HOARE
LZ04L988,DORNE-3
V0900LO4,DORNE-1
V090048FA,REACH
4LFA04L0,IRONISLADS
LZ9LO94VZ,RIVERLANDS-2
L90LO4FALO9,STORMLANDS-2
L9ZV8V8LO,DORNE-1
L090009LO,IRONISLADS
800FA9FA4V,STORMLANDS-1
L0800LZ9,STORMLANDS-2
L94Z8LLO4,STARKS
FA0FA00ZVFA,#N/D
LFA0LO90LO0,HOARE
9LOFAL9LLO,DORNE-3
V09FAFAL0FA,REACH
9000FAZ8FA,#N/D
LFA4LOL09L,HOARE
L9L00ZVLO,#N/D
V0FAVVZV4,IRONISLADS
L0FALVZ4Z,RIVERLANDS-1
FA0L8Z800,#N/D
LV8LO98V8,NORTH
LZ9V4FA94,STORMLANDS-1
ZZFA8ZLO4LO,#N/D
L09LO0FA40,STARKS
LV44VFALO0,RIVERLANDS-2
L80V808V,IRONISLADS
L0LO048VZ,RIVERLANDS-1
LZLO8VLO0L,NORTH
80FA0FA08,#N/D
LO00LLV90,CROWNLANDS
L94LO0V09,IRONISLADS
LO0ZFA0LOVV,#N/D
904VFA44,HOARE
LO0LLO8909,NULL
Z00Z9Z0LO,RIVERLANDS-2
L94V40LO0,DORNE-3
V08L9L94,REACH
FA0FAFAFA4,#N/D
V0L09ZLO4,RIVERLANDS-2
L0VV4FAZ8,NORTH
8LFALO084,DORNE-1
LLO9844ZM,NORTH
L88LO4LFA8,STORMLANDS-2
800400FA4,STORMLANDS-1
LLZMVFA08,DORNE-1
LLL08LO04,STARKS
L448090FA,STORMLANDS-2
V0409LOZ,HOARE
L0FAVZZ0L,DORNE-3
L08988LO0,RIVERLANDS-2
LVVZZZZ0,IRONISLADS
LO0FALO4LV0,CROWNLANDS
L8ZLOFAFAVLO,REACH
LO0Z04FA0LO,CROWNLANDS
LFAFA094LO8,DORNE-3
FA00VZFA84,NORTH
VVFAFAZLL,HOARE
L0FA0Z0LO8,#N/D
LL0LOL04Z,STORMLANDS-1
L88FALL9,HOARE
V008LO0LO9,RIVERLANDS-2
ZZ0009L4,IRONISLADS
LFALFAL8FA4,#N/D
L9LZL890,DORNE-3
LZLLFAVZL,NORTH
Z00V8L8LO,DORNE-3
LLOFA0LO094,NULL
Z0008FAFAFA,RIVERLANDS-2
L9FAFA0ZL0,STORMLANDS-1
L4LLOFA090,STORMLANDS-1
LFAZLOV4L0,REACH
L40FAZ0FAL,REACH
L900L4FA4,RIVERLANDS-2
V0LL0L98,RIVERLANDS-2
L80LOV4L0,STARKS
L9ZFA9LOZZ,RIVERLANDS-2
LV80LLFAL,#N/D
LZ4FALZ90,REACH
LVZFAL484,NULL
LFAV000L0,HOARE
L0L0FA0,DORNE-3
L9FALLOFALO0,STORMLANDS-2
FA0LLOLVFALO,#N/D
ZZFA40009,RIVERLANDS-2
LVL8ZV80,RIVERLANDS-1
LO0ZZLO0,RIVERLANDS-2
89LO80LO4,DORNE-1
L4009ZM9,NORTH
LFA09FAFAV4,RIVERLANDS-1
L9L0LO44L,DORNE-1
L449FAZZFA,STORMLANDS-2
L4VL80,NULL
L09LZFA,STORMLANDS-1
FA0LFAL9VFA,#N/D
ZZVLOFALO0L,IRONISLADS
L0009LOFA8,IRONISLADS
L9Z8FA8ZLO,STORMLANDS-1
L8L4V90FA,NORTH
L84VZLO,IRONISLADS
80LFALVVL,#N/D
9000V9ZM,#N/D
FA0FA8V0FAV,#N/D
LFAVVL490,DORNE-1
LZ040VVL,REACH
9LO0V8Z0,DORNE-1
L9ZFAV448,DORNE-3
L8ZVV0FALO,HOARE
LO8V889V,HOARE
L890L0L9,RIVERLANDS-1
L4LO9V0,STARKS
ZMZ8FAFA,IRONISLADS
L84VFAZZ9,HOARE
L9L08ZZ0,DORNE-3
888LO0L4,HOARE
LVFA8FAFA0FA,CROWNLANDS
98V8FAZ0,STORMLANDS-1
Z0LL8008,RIVERLANDS-1
L9FA8LO008,HOARE
80L8FAZMFA,NULL
FA0L4VFA8LO,#N/D
V00LO0LZLO,RIVERLANDS-2
FAFA8LO08Z,HOARE
LO04FAL0,DORNE- 2
8FA9LOLV0,IRONISLADS
LO0Z980ZM,REACH
ZZV84FAZ8,HOARE
LLOL098LOL,STORMLANDS-2
L080L08V,CROWNLANDS
LVZLLV9V,RIVERLANDS-2
LLOLZZ0FA4,IRONISLADS
LVFA448,RIVERLANDS-1
LO0L0L0LL,CROWNLANDS
LLO0LO0LO49,RIVERLANDS-2
900LO0FA4LO,#N/D
L8448FA44,DORNE-1
ZZZ9VFAZ8,IRONISLADS
LOVFAFA04,HOARE
L0LOLZZFAL,STORMLANDS-1
VL4ZL00,IRONISLADS
LL409ZM4,NORTH
LLOV0880V,DORNE-1
L8FAFAFA084,#N/D
ZZL98400,HOARE
LZLOZLFA88,NULL
LO0FAZVV9Z,CROWNLANDS
L90ZV40LO,RIVERLANDS-2
LVFA9FA0LOL,STORMLANDS-1
LLL8ZL9V,STORMLANDS-1
804ZML0,IRONISLADS
8LLV009,IRONISLADS
LLL0V400,DORNE-1
L8484804,DORNE-3
LZ8ZLVZ9,NULL
LZ00VLOLV,HOARE
L80LOV0FA4,CROWNLANDS
L9LZV090,NORTH
LZ4LLZ94,STORMLANDS-2
LLVVFAZM8,DORNE-1
L08L0080,RIVERLANDS-1
FA0Z40Z8V,#N/D
L9FALO0FA,#N/D
L4FA009FA0,NORTH
LLOZVLO800,STORMLANDS-2
LLO9Z0Z0Z,#N/D
LLO890ZMLO,NULL
L98FA84,#N/D
FA0FA8489FA,#N/D
L0VLO0Z9LO,#N/D
940LO09V,HOARE
LVVLLL4FA,#N/D
L84VLLO40,#N/D
LLOZ8000Z,STORMLANDS-2
L9LOLLO0VZ,NORTH
L9ZFAV088,#N/D
L8Z0L404,STORMLANDS-1
LLO49440Z,IRONISLADS
L9FALO089V,RIVERLANDS-2
LLO9LZLOZ0,#N/D
L9LOV0L08,REACH
ZLO4ZM40FA,CROWNLANDS
V4LOVV88,IRONISLADS
ZZ4LO8004,NORTH
LLLOL88LFA,NULL
L9L8VZL4,REACH
L8LL4LOLZ,DORNE-1
VZ0Z044,HOARE
LFAZFA8LOLZ,STORMLANDS-1
ZZZ9LO004,CROWNLANDS
L0FA8LOV,NORTH
ZZL40VLOZ,NORTH
L94L9L88,HOARE
L9V40904,REACH
V004VZFAV,RIVERLANDS-2
LO0ZFA888Z,AEGON
LL44000LO,IRONISLADS
ZZFALO000V,#N/D
Z09449L0,RIVERLANDS-1
L8V0LOV9FA,HOARE
L800LO989,CROWNLANDS
V000FALL9,DORNE- 2
LVZ8V9LZ,DORNE-3
LVFA4494LO,STORMLANDS-1
L8FAV0L9LO,DORNE-3
LO00Z88,CROWNLANDS
8FAV09FAFA,HOARE
LZ4ZM444,HOARE
LV808V08,IRONISLADS
L4FALFAL04,RIVERLANDS-2
L408LO800,DORNE-1
LV90Z000,NORTH
LZZLO4448,STORMLANDS-1
L8FALLOZVLO,DORNE-1
L80FA4900,IRONISLADS
LV0FA00FAFA,NORTH
LZ00409FA,#N/D
LLLO0LOFA00,STORMLANDS-1
L049VL0FA,#N/D
LZ8Z4LFA4,CROWNLANDS
L9FA8FA808,#N/D
LFAL4L804,CROWNLANDS
L48LO0LLO0,DORNE-1
L0VLO0L9FA,IRONISLADS
L989LO9FA9,STORMLANDS-1
Z0Z4V4,STORMLANDS-2
LVZFAFALL9,HOARE
LLO4LZL,IRONISLADS
ZZ4LOLFA8L,NORTH
LLFAV9480,STORMLANDS-1
L4088FA9LO,DORNE-1
V00FAVZLO9,DORNE- 2
9LLV8,IRONISLADS
L000FAZM8,HOARE
894L00L,DORNE-1
L88VLOZ0L,#N/D
L9V8L4VZ,DORNE-3
LV0008LO8,DORNE-1
LZ9VFAFAFALO,#N/D
V4ZLO4LO9,IRONISLADS
L4FA04VLOFA,REACH
LLO0LOV448,HOARE
LZV980Z0,NULL
LV400FAL4,RIVERLANDS-2
900FALOL0LO,#N/D
FA0Z0LO9LL,#N/D
V000LOVLL,NORTH
800LOLLZZ,STORMLANDS-1
L8FAZ00FAFA,REACH
L9FAFA0Z0L,CROWNLANDS
ZZLOV0FA0Z,NORTH
L8LZM04Z,DORNE- 2
FA0040LO00,RIVERLANDS-1
L48900L9,STORMLANDS-1
LZZFAFAFA,IRONISLADS
L8VZLZLOFA,STORMLANDS-1
L8LOFAZM44,CROWNLANDS
L80L848Z,DORNE-3
LLO4VLO9FALO,#N/D
LZ9Z9VLZ,REACH
L9FA0ZM0FA,NULL
L8040008,HOARE
L8040008,HOARE
V044FA9VL,STORMLANDS-2
V00V8890,STARKS
L89FALO9FA0,IRONISLADS
L8Z0FAFAFA4,HOARE
8LOVL4,IRONISLADS
9000L004,#N/D
L94LFA0FALO,REACH
80L90L8,IRONISLADS
L4Z48L9Z,IRONISLADS
ZZ0LO94LLO,CROWNLANDS
LLO08ZLZ4,DORNE-1
L8FAVZFAZ0,RIVERLANDS-1
Z04FA49VZ,DORNE-3
Z0FA0FA0Z8,#N/D
L9V08Z40,STORMLANDS-2
LLL000ZL,HOARE
LLOVZV80L,RIVERLANDS-2
80L9404L,STARKS
Z0Z0V800,DORNE-3
V09LV84L,REACH
LV04LO9LO9,REACH
VZ0FA80FA,DORNE-1
LLVFAL0ZFA,NULL
LFAFA00V49,DORNE-1
FA0FAVZVFA9,#N/D
VFA0L9LFA,HOARE
V00L0L40,NORTH
V4LVV4Z,IRONISLADS
L90FA9004,NULL
LVLZFA8LO9,REACH
ZZ80L404,STORMLANDS-2
LVZFAFALL9,HOARE
80LZMFAFAFA,STORMLANDS-1
L4008FA90,NORTH
L898ZVFA4,HOARE
L40FALO080,CROWNLANDS
LZZV989L,IRONISLADS
900L0ZFALO,#N/D
L9FAZM4ZL,IRONISLADS
Z0LOL0LFA8,RIVERLANDS-1
L88FA00LZ,NORTH
FA04VVFA0V,#N/D
L8LOL4LZM,NORTH
L00FA9L0Z,RIVERLANDS-2
Z04L94Z4,RIVERLANDS-2
LO04LVFA89,DORNE- 2
V04ZZFA8L,STORMLANDS-2
L00FALO8FA4,DORNE-3
8000LO448,NULL
LZ409V0FA,RIVERLANDS-2
LLO9FA0LO9V,HOARE
L0Z9L8,RIVERLANDS-1
L8LO0VLV4,DORNE-1
LZLO08409,NORTH
LZZMV9FA0,CROWNLANDS
V00FALO90FA,DORNE- 2
L00LO8940,IRONISLADS
LFALO4LO4V4,STORMLANDS-1
L9409V08,RIVERLANDS-1
L8FA4LO88V,STORMLANDS-1
L8FALO90LO0,STORMLANDS-1
ZZLO0LOL80,CROWNLANDS
L90FA088L,DORNE-1
ZZFA0ZLO80,NULL
L090404L,NORTH
Z0ZZL0FA9,RIVERLANDS-2
LLFA0Z4LLO,RIVERLANDS-1
LLOFA0L0LLO,STORMLANDS-2
L0080V44,NORTH
L894VLLO0,#N/D
LFAFAV890LO,IRONISLADS
Z0L04809,DORNE-3
LZ80LLO4FA,HOARE
LV44FALO9V,RIVERLANDS-2
LLOLV0LOV4,IRONISLADS
LV4VZ808,STORMLANDS-2
Z00L8LOFA8,STORMLANDS-2
L0LOFA988V,REACH
LZ90LOVLLO,DORNE-1
80090LOLZ,NULL
VL44840,HOARE
FA0LV00Z0,#N/D
L9VZ9Z80,IRONISLADS
V00LZZ89,CROWNLANDS
V0LLLFALOFA,DORNE- 2
LFAFA9L8,#N/D
L9LOZ8VZ0,CROWNLANDS
LV0LL040,DORNE-1
L48V48LV,STORMLANDS-1
LZL009L8,STORMLANDS-1
LZLO04090,IRONISLADS
L0044FAZ9,#N/D
L00FA9048,HOARE
L9FAL0L04,STORMLANDS-2
LVZFA4FAL0,RIVERLANDS-2
LLO0080VFA,#N/D
8V9FA00Z,DORNE-1
LFA808900,#N/D
V9FA98VFA,HOARE
V009Z989,RIVERLANDS-2
L90L0ZL9,HOARE
L9Z80Z04,DORNE-3
FA0ZL0LLO4,#N/D
80LOZ0V,DORNE-1
LVL88880,#N/D
LFA0ZLL04,#N/D
L4FAV4V08,STORMLANDS-2
LVVVLOZ,HOARE
988L80,IRONISLADS
LVFA98FA4FA,DORNE-3
FALOZL90,HOARE
FA040V8V8,#N/D
LZV9LO900,HOARE
LO0VFA90FA0,STARKS
FA0LZM9LZ,#N/D
LLO9ZV4,STORMLANDS-2
FA00Z8V04,#N/D
V080LOZ4,IRONISLADS
LVFAVFALO,#N/D
V080LOZ4,IRONISLADS
L8LZZVZ8,NULL
L404FA0FAV,HOARE
LV9ZFAL48,DORNE-1
LV4Z0Z90,REACH
L9Z9FA009,STORMLANDS-1
L9400Z0FA,STORMLANDS-1
LO04FALLOL0,DORNE- 2
ZVZMFAFA,NULL
LZM00LOLV,RIVERLANDS-1
LFAV4LO80LO,DORNE-1
L080V000,STORMLANDS-1
ZZVFA9ZFA9,NULL
9FA9LV00,DORNE-1
LFA000Z,NULL
LFAL89Z94,RIVERLANDS-1
LFA844FA00,DORNE-1
L449ZV4V,CROWNLANDS
900LLVLO9,#N/D
80FA0FA08,#N/D
48V0LZM,IRONISLADS
L84ZV8L9,#N/D
LLO09409LO,REACH
L8LFAZLZ4,RIVERLANDS-2
8009LLOZLO,STARKS
L8ZV89LOV,HOARE
FA0LO4LOFAV,DORNE-1
LO000FAVLOFA,CROWNLANDS
L0LOFA84,STORMLANDS-1
L909Z0,REACH
L8VZL0L9,RIVERLANDS-1
LO0L800FA0,NULL
L4LO04LO0V,IRONISLADS
LVLVZ840,DORNE-3
LZLOVLO9VFA,STORMLANDS-1
L9FAZ4FAV0,NULL
LLOVLZ0Z8,IRONISLADS
L9ZVL0,#N/D
Z0ZLL000,#N/D
LL0Z808LO,#N/D
LLOFA8LVZL,IRONISLADS
Z00FALO404,RIVERLANDS-2
FA0FA400LO0,#N/D
900ZL080,#N/D
L44L94VV,NORTH
LFAVZV9FA0,HOARE
L848LLO80,#N/D
L4ZFAVFAFA0,#N/D
L8L08ZLO8,DORNE-1
VZ8LZ90,IRONISLADS
L80Z0FAL9,RIVERLANDS-2
L40LOV8VV,DORNE-3
Z08VFAFALFA,DORNE-3
9VV4FAZLO,RIVERLANDS-1
Z04L8048,DORNE-3
LVLL940FA,NORTH
4090FA0FA,DORNE-1
L8484804,DORNE-3
L00Z9L0V,HOARE
FA088LO8FA9,#N/D
LVFA000FAFA,NORTH
L09ZML,DORNE-1
L898ZVFA4,HOARE
ZZFA0ZLO80,NULL
L80LO0L,HOARE
900L9LO8V,#N/D
L4ZZ0VLO0,STORMLANDS-1
L4LZ9898,STARKS
L0ZV9V0LO,NORTH
LO0948FA84,CROWNLANDS
L94LLO49L,NULL
Z000FA9LO0,STORMLANDS-2
ZZL0LO8LO0,NORTH
LZZMZM09,#N/D
LO0LOL9044,REACH
LFALOV90,STORMLANDS-1
LV00Z80L,DORNE-1
V0LFALO090,DORNE-1
LVL9L0FA4,HOARE
LL48040V,DORNE-3
L8LL8440,RIVERLANDS-1
L004LO8,#N/D
L8ZM09LOL,CROWNLANDS
Z0LOFAVVFA8,DORNE-3
LVLOV8900,IRONISLADS
L40FAZZ9L,DORNE-1
L8ZZ8L,CROWNLANDS
LLOLZFA9LOL,DORNE-1
V0ZZLO0LZ,HOARE
Z0884Z04,DORNE-3
Z0ZM8V9LO,RIVERLANDS-2
ZFAFA,DORNE-1
ZZ40ZVV9,IRONISLADS
LLO4FA4Z94,#N/D
L9LOFA9848,#N/D
L84ZFA0,IRONISLADS
L9FAZ4FAV0,NULL
L89LOFAL,HOARE
FA00ZFA8ZFA,RIVERLANDS-1
LLLOLVV09,IRONISLADS
L08FA9LO89,#N/D
L0FA04ZLOZ,#N/D
L8VL809FA,#N/D
LLO8004,RIVERLANDS-1
LVFA0LVFA0,STARKS
8880844,IRONISLADS
L08ZMZ,RIVERLANDS-1
LZLO0809Z,STORMLANDS-1
98L4VZLO,RIVERLANDS-2
L0800ZLO9,#N/D
Z0L080LO9,DORNE-3
LLOV09L,#N/D
L8LOFA9L9FA,DORNE-3
LV08Z808,#N/D
LVLO4ZLZL,NORTH
L9V0FALFA0,RIVERLANDS-1
L9V0FALFA0,RIVERLANDS-1
9LO09L4L,#N/D
LLOZ00FAVL,CROWNLANDS
L9ZVLVLOFA,REACH
L94L40Z0,STORMLANDS-2
LO0VZL8VV,STARKS
LZ89Z400,STARKS
LO0Z4Z4ZFA,AEGON
LLO9FAL8V8,IRONISLADS
L80V8V00,RIVERLANDS-1
LOZ89V08,IRONISLADS
LO0LOFA04ZZ,AEGON
V00FAZLO0V,DORNE- 2
LVL0FALOZ8,IRONISLADS
LLOLZFA0LO0,RIVERLANDS-1
8L89480,IRONISLADS
LFA000094,DORNE-1
8004L00FA,STARKS
VLO00VZL,IRONISLADS
Z04VLOZFAZ,RIVERLANDS-1
LZFA0VV90,DORNE-3
LVLO84FAV8,RIVERLANDS-2
L8040444,STORMLANDS-2
V00VLOLFAZ,STARKS
L840LOLLLO,HOARE
L9L0LO844,DORNE-1
LV9094FALO,#N/D
LV9LO9008,STORMLANDS-2
LZ4LZLO8L,REACH
L9FA8ZV49,HOARE
FA0L88LO,#N/D
LV00ZZ40,RIVERLANDS-2
L9L0LO44L,DORNE-1
L8LFA4ZVFA,HOARE
L8ZL0V,#N/D
LZ98LZ80,DORNE-1
LLOV9ZFAFAV,DORNE-3
L4FAZL9,DORNE-3
V989409,HOARE
LVFAFAZLZV,IRONISLADS
L8Z8ZZM8,DORNE-3
ZZ009Z4L,STORMLANDS-2
LVFA940FALO,NORTH
VV4VV80,IRONISLADS
FA009VZZ8,#N/D
L80094,NULL
L0LOV8VFA4,STARKS
940FA988,IRONISLADS
9FAFAZ040,IRONISLADS
L0080ZVZ,RIVERLANDS-1
LL90ZV,RIVERLANDS-2
80LFA4LOLLO,STORMLANDS-1
V000LLO0L,NORTH
FA00LOV08FA,HOARE
LZ80FA8FA0,NULL
L0Z9Z004,STORMLANDS-2
LFA8FA04V4,NORTH
LFA90LZ4L,IRONISLADS
Z00LO0,STORMLANDS-1
LLOV0FA889,STORMLANDS-1
LZ009FA00,DORNE-1
LL00Z94Z,STORMLANDS-1
800FA0L89,NULL
FA0008044,STARKS
L09V4LO04,STORMLANDS-1
9ZM4LOZZ,DORNE-3
L8Z4L000,RIVERLANDS-2
L800ZLO,HOARE
L900FALO89,DORNE-3
LO0Z0LOFA04,AEGON
Z04LOZVL8,RIVERLANDS-1
Z04800V0,RIVERLANDS-2
L80949Z8,REACH
L98V9ZV0,RIVERLANDS-2
L080VZM8,RIVERLANDS-2
L0Z04LO,RIVERLANDS-2
L9LOZ00FA9,HOARE
LO0LO4904L,AEGON
LVLL00FA4,IRONISLADS
L94L890LO,IRONISLADS
LLFAZMZFA8,RIVERLANDS-1
LFA0FALO4FALO,NORTH
V0LO0LZFA9,NORTH
L94Z04,DORNE-1
LVV8ZLLOV,HOARE
L9ZMLO04FA,DORNE-1
L980Z8LO4,RIVERLANDS-2
V849V00,HOARE
FA0LO84VFAV,#N/D
LVFA900Z9,NULL
LVZ0FA8VLO,RIVERLANDS-2
800L8FA8,IRONISLADS
ZZ4ZLOVL4,NORTH
L9LO040FAZ,RIVERLANDS-2
LZ4ZL800,NULL
V00LL9VZ,RIVERLANDS-2
LFAV4VFAV0,HOARE
Z00FALOLFAZ,RIVERLANDS-1
LZLOVLO9VFA,STORMLANDS-1
L9VLLO94V,DORNE-1
V409FA00,HOARE
L9LO0FAVZZ,DORNE-1
80040LZ0,NULL
L98Z084LO,STORMLANDS-2
L8880400,DORNE-1
Z0V8LVFA8,RIVERLANDS-2
9LVZ4LOV,IRONISLADS
LLO0Z8400,DORNE-1
ZZLZV8LOZ,NORTH
L094Z4LOV,CROWNLANDS
L9898Z,CROWNLANDS
L0880LOL0,NORTH
Z0ZMZZL0,RIVERLANDS-2
V4LOFAZ0FA,IRONISLADS
LL0FALO0ZLO,DORNE-1
LZ9LZLOZLO,DORNE-3
L908008Z,DORNE-1
LO0094VFALO,CROWNLANDS
ZZVZM008,NORTH
L9LO9FA0,IRONISLADS
V040Z040,STORMLANDS-2
LLO4ZLO0V4,HOARE
LVLOFAL0FAV,#N/D
LZ89V80LO,NULL
LLO08LO8FAL,NULL
L80Z9FALV,DORNE-3
94ZFA0LO,DORNE-1
ZZL0L8,NORTH
LO0FA8FA0FA0,NULL
LLOZLFALLO0,DORNE-1
L09LO0FA40,STARKS
Z0LOL0LL0,DORNE-3
9V0L0ZV,DORNE-3
LO0000Z0Z,CROWNLANDS
FA0LZ08ZFA,#N/D
90L09FA49,#N/D
LFAZLL440,DORNE-3
80L4V840,NULL
L40Z0L98,STORMLANDS-1
LLOVLLOL0V,CROWNLANDS
L0L8LO8LOL,STORMLANDS-1
ZZLLL8LOZ,IRONISLADS
L0Z800VL,DORNE-3
L0LO008,STARKS
Z080ZZFA8,RIVERLANDS-2
LO040ZMFA0,NULL
