ID,ANTIG_UEDÄD,STATUS,MONTO,MEDIO_PAGO,PAQUETE,ID_OFERTA,MAPEO_PR,PROBABILIDAD
L8LO9LVZZ,00 A 06,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.1781
LL0FALO0ZLO,48 A 60,ACTIVO,159626.51,USD,SOIL,Y79G54,2,0.0734
V04LO0LFALO,60 Y MAS,ACTIVO,335215.671,0,VIKING ARMOUR,Y79G54,4,0.0673
LZLOL4LO00,24 A 47,ACTIVO,250225.34,BITCOIN,VIKING ARMOUR,B92375,4,0.8352
LFALOFA8898,24 A 47,ACTIVO,461191.187,BITCOIN,VIKING ARMOUR,Y79G54,4,0.2225
L9Z04008,00 A 06,ACTIVO,120798.44,GOLD,SPURS,Y79G54,N,0.4836
L0FA04ZLOZ,48 A 60,ACTIVO,,#N/D,SPURS,Y79G54,#N/D,0.7326
L0V0ZZLOZ,48 A 60,ACTIVO,338667.055,BITCOIN,VIKING ARMOUR,B92375,4,0.4618
9L409L8,60 Y MAS,ACTIVO,517707.6,BITCOIN,VIKING ARMOUR,Y79G54,6,0.7588
V0LO0840,60 Y MAS,ACTIVO,422794.54,BITCOIN,VIKING ARMOUR,Y79G54,4,0.2617
LVZLO0FA,12 A 23,ACTIVO,332195.71,BITCOIN,VIKING ARMOUR,Y79G54,3,0.8496
L49FAV800,24 A 47,ACTIVO,202768.81,BITCOIN,SOIL,Y79G54,4,0.315
L9V04FA40,00 A 06,IMPAGO,,#N/D,SPURS,Y79G54,#N/D,0.2788
FA04FA0LOL0,00 A 06,IMPAGO,,#N/D,SPURS,JSF89A,#N/D,0.8675
L00ZLO0LOV,60 Y MAS,BAJA,207083.04,0,SPURS,Y79G54,3,0.9629
L00V04V8,48 A 60,IMPAGO,140212.475,GOLD,DRAGONS,B92375,2,0.5916
VFAFALOZ0LO,60 Y MAS,IMPAGO,232968.42,BITCOIN,DRAGONS,Y79G54,2,0.6947
L9VV409FA,00 A 06,activo,150998.05,#N/D,SOIL,Y79G54,N,0.3758
L8V4FALV0,00 A 06,IMPAGO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.4344
89Z00FA9,60 Y MAS,IMPAGO,250225.34,0,VIKING ARMOUR,B92375,3,0.3338
989FAZ40,60 Y MAS,BAJA,207083.04,ETHER,SPURS,Y79G54,4,0.999
FA04Z000LO,00 A 06,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.0489
LL0004L0,48 A 60,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.3925
80040Z94,60 Y MAS,BAJA,317095.905,BITCOIN,DRAGONS,90LD2,4,0.742
8004089,60 Y MAS,BAJA,470251.07,BITCOIN,VIKING ARMOUR,Y79G54,4,0.6746
LVZVLO944,12 A 23,BAJA,,#N/D,#N/D,#N/D,#N/D,0.9609
LVL0L884,12 A 23,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.445
LFA88098Z,24 A 47,ACTIVO,207083.04,0,VIKING ARMOUR,B92375,2,0.989
90FALOZ0V,60 Y MAS,BAJA,109581.442,0,SOIL,90LD2,1,0.9483
FA004FAVFALO,00 A 06,activo,304153.215,0,VIKING ARMOUR,JSF89A,N,0.5098
L49FALO4L0,24 A 47,BAJA,,#N/D,NAVAL,B92375,#N/D,0.3579
FA0ZLO90VFA,00 A 06,activo,,#N/D,VIKING ARMOUR,JSF89A,#N/D,0.3168
L0Z9FA980,48 A 60,activo,,#N/D,VIKING ARMOUR,B92375,#N/D,0.0936
LVL0V9LO0,12 A 23,activo,150998.05,0,DRAGONS,JSF89A,2,0.0891
L8000L08,12 A 23,IMPAGO,237282.65,TYP2,VIKING ARMOUR,B92375,2,0.5215
9L9VFA9L,60 Y MAS,IMPAGO,243753.995,0,SPURS,Y79G54,3,0.932
L9V94004,00 A 06,ACTIVO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.624
L84L980Z,07 A 11,activo,211397.27,#N/D,SPURS,Y79G54,2,0.8297
L8VLO049V,07 A 11,IMPAGO,237282.65,GOLD,VIKING ARMOUR,Y79G54,N,0.5082
LZ0V9LO0V,24 A 47,IMPAGO,314938.79,GOLD,VIKING ARMOUR,B92375,4,0.9682
L8VFA0VZL,07 A 11,IMPAGO,237282.65,GOLD,VIKING ARMOUR,B92375,N,0.6384
900940FA4,60 Y MAS,IMPAGO,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.0436
Z0V98LZLO,60 Y MAS,BAJA,131152.592,BITCOIN,DRAGONS,90LD2,2,0.002
L0480Z0L,48 A 60,IMPAGO,103541.52,GOLD,DRAGONS,B92375,2,0.6994
LVLO0L094,12 A 23,activo,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.2684
L8949FAFALO,00 A 06,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.469
80L800LO0,24 A 47,IMPAGO,313213.098,0,VIKING ARMOUR,90LD2,6,0.7151
FA00L4LV4,00 A 06,IMPAGO,125112.67,#N/D,SPURS,Y79G54,N,0.5603
9000440LO,12 A 23,IMPAGO,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.6616
LZM44V4FA,12 A 23,ACTIVO,159626.51,0,SOIL,Y79G54,1,0.4197
L900094Z,00 A 06,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.0004
LL8LOLLOVV,24 A 47,BAJA,254539.57,0,SPURS,Y79G54,4,0.6144
LFAVLO8VFA0,24 A 47,IMPAGO,289053.41,0,VIKING ARMOUR,B92375,4,0.1834
LLZZ44L0,48 A 60,BAJA,228654.19,GOLD,NAVAL,B92375,2,0.5736
V000Z944,60 Y MAS,IMPAGO,144526.705,0,DRAGONS,90LD2,2,0.1056
LFAFAZLO4FAL,24 A 47,BAJA,159626.51,BITCOIN,SOIL,Y79G54,2,0.2168
LO0LOVLO00FA,60 Y MAS,IMPAGO,,#N/D,DRAGONS,90LD2,#N/D,0.7341
L8ZV89L9,07 A 11,activo,,#N/D,SPURS,Y79G54,#N/D,0.0241
L9000ZFA0,00 A 06,IMPAGO,237282.65,GOLD,VIKING ARMOUR,B92375,N,0.892
L4808Z,00 A 06,IMPAGO,135898.245,0,DRAGONS,JSF89A,N,0.7178
FA00FALOZ90,00 A 06,IMPAGO,189826.12,0,SPURS,Y79G54,N,0.9265
80L80LO0FA,24 A 47,activo,,#N/D,VIKING ARMOUR,JSF89A,#N/D,0.3795
L9LO9Z9Z0,00 A 06,activo,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.747
ZZLOV9LOL0,60 Y MAS,IMPAGO,,#N/D,SPURS,Y79G54,#N/D,0.8711
LVFAFA8Z00,12 A 23,activo,,#N/D,SOIL,Y79G54,#N/D,0.7396
FA0FA8FALO4L,00 A 06,activo,250225.34,0,VIKING ARMOUR,B92375,N,0.5656
LZ9VVFAFA9,24 A 47,IMPAGO,207083.04,ETHER,SPURS,Y79G54,2,0.7058
LFA09FAFAV4,24 A 47,IMPAGO,250225.34,GOLD,VIKING ARMOUR,B92375,4,0.9049
V00L09V8,60 Y MAS,BAJA,,#N/D,#N/D,#N/D,#N/D,0.0111
Z0LOVL0LL,60 Y MAS,BAJA,,#N/D,#N/D,#N/D,#N/D,0.4984
LFALOZ0Z8FA,24 A 47,IMPAGO,196297.465,0,SOIL,Y79G54,1,0.3795
V08L8FAFAV,48 A 60,activo,192846.081,GOLD,VIKING ARMOUR,90LD2,4,0.829
L0ZLO48,00 A 06,activo,125112.67,#N/D,SPURS,Y79G54,N,0.8375
L0LO8409FA,48 A 60,IMPAGO,228654.19,0,NAVAL,B92375,2,0.3755
9004VV4LO,60 Y MAS,BAJA,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.5979
FA0440Z0LO,00 A 06,IMPAGO,,#N/D,SPURS,Y79G54,#N/D,0.2956
L8VZ800V,07 A 11,activo,187669.005,BITCOIN,SOIL,Y79G54,N,0.6377
LFA9VZ40LO,24 A 47,IMPAGO,189826.12,#N/D,SPURS,Y79G54,4,0.7023
LL8VVLZLO,24 A 47,IMPAGO,103541.52,0,DRAGONS,B92375,1,0.1701
LLOFA9LO08V,12 A 23,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.6105
LFAV0LOFA80,24 A 47,IMPAGO,237282.65,GOLD,VIKING ARMOUR,B92375,2,0.8579
LZMLZ4FA0,12 A 23,IMPAGO,196297.465,0,SOIL,Y79G54,1,0.2949
LV08V004,12 A 23,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.7066
LZMZ9FA8FA,12 A 23,activo,125112.67,ETHER,VIKING ARMOUR,JSF89A,2,0.0729
LL0V0LO4LO,48 A 60,BAJA,,#N/D,#N/D,#N/D,#N/D,0.5111
LO0ZZZFAVFA,24 A 47,activo,132015.438,0,DRAGONS,90LD2,2,0.1864
L9488900,00 A 06,IMPAGO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.2248
FA00VV48V,00 A 06,IMPAGO,189826.12,0,SPURS,Y79G54,N,0.932
L8409ZFA0,07 A 11,ACTIVO,230811.305,GOLD,VIKING ARMOUR,B92375,2,0.8954
L98L0LO84,00 A 06,IMPAGO,150998.05,TYP2,SOIL,Y79G54,N,0.7054
L94V4FA0L,00 A 06,IMPAGO,187669.005,#N/D,SOIL,Y79G54,N,0.9823
LFA9Z0ZZLO,24 A 47,BAJA,228654.19,0,NAVAL,B92375,1,0.7685
LZMLO9049,12 A 23,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.4869
L9ZMZ98LO,00 A 06,IMPAGO,204925.925,ETHER,VIKING ARMOUR,JSF89A,N,0.3645
LZ0L89VZ,24 A 47,IMPAGO,140212.475,BITCOIN,DRAGONS,B92375,2,0.9926
LZMLO4LOLFA,12 A 23,IMPAGO,207083.04,0,SPURS,Y79G54,1,0.4321
FA0ZV9ZL8,00 A 06,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.6662
LVFAZ0840,12 A 23,BAJA,,#N/D,#N/D,#N/D,#N/D,0.178
V8000Z8,60 Y MAS,IMPAGO,474565.3,BITCOIN,VIKING ARMOUR,Y79G54,6,0.3251
LLO4LVVZM,12 A 23,IMPAGO,286896.295,0,VIKING ARMOUR,B92375,3,0.9877
L9VZ0LFA0,00 A 06,BAJA,172569.2,0,SPURS,JSF89A,N,0.2493
90L4L0VFA,12 A 23,BAJA,,#N/D,SPURS,90LD2,#N/D,0.3413
LLV0FALV4,24 A 47,IMPAGO,,#N/D,DRAGONS,B92375,#N/D,0.2486
L0Z88FALL,48 A 60,BAJA,250225.34,0,VIKING ARMOUR,B92375,4,0.9263
L40LOFALLOL,24 A 47,IMPAGO,432285.846,GOLD,VIKING ARMOUR,Y79G54,4,0.3124
LLOZZL04V,12 A 23,IMPAGO,295524.755,ETHER,VIKING ARMOUR,Y79G54,2,0.4335
L8L0Z480,12 A 23,activo,209240.155,GOLD,SPURS,Y79G54,1,0.354
FA0L49840,00 A 06,IMPAGO,159626.51,0,SOIL,Y79G54,N,0.8869
LFA88VZ0Z,24 A 47,BAJA,,#N/D,#N/D,#N/D,#N/D,0.155
LVLOLZV44,12 A 23,BAJA,353766.86,0,VIKING ARMOUR,Y79G54,2,0.226
LLOVL804L,12 A 23,activo,286896.295,GOLD,VIKING ARMOUR,B92375,2,0.5486
LZL,60 Y MAS,BAJA,,#N/D,#N/D,#N/D,#N/D,0.8151
FA0LLLO9LO4,00 A 06,activo,189826.12,0,SPURS,Y79G54,N,0.0923
L90ZFAFA44,00 A 06,IMPAGO,273953.605,0,VIKING ARMOUR,B92375,N,0.6197
LVZLO0V9L,12 A 23,BAJA,250225.34,0,VIKING ARMOUR,B92375,1,0.9162
LVLO0ZLOZ4,12 A 23,activo,159626.51,0,SOIL,Y79G54,1,0.9041
L088LOL,48 A 60,BAJA,489233.682,ETHER,VIKING ARMOUR,Y79G54,4,0.5311
90LZLZ00,60 Y MAS,activo,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.2751
LO0ZV4LO00,24 A 47,ACTIVO,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.207
LZ4LO9444,24 A 47,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.9835
V09LLOFAFAL,24 A 47,IMPAGO,228222.767,GOLD,NAVAL,90LD2,4,0.5159
L84Z909L,07 A 11,IMPAGO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.7778
LVZ0LO0LO0,12 A 23,activo,,#N/D,DRAGONS,Y79G54,#N/D,0.2481
FA0V04984,00 A 06,IMPAGO,,#N/D,DRAGONS,JSF89A,#N/D,0.0629
V089LOFA4FA,24 A 47,IMPAGO,276973.566,GOLD,VIKING ARMOUR,90LD2,4,0.3749
L9489LO80,00 A 06,IMPAGO,286896.295,GOLD,VIKING ARMOUR,B92375,N,0.6366
94FA8809,60 Y MAS,IMPAGO,140212.475,GOLD,DRAGONS,B92375,2,0.1787
LLFA4FA904,48 A 60,activo,228654.19,0,NAVAL,B92375,2,0.0331
FA0VV,60 Y MAS,IMPAGO,140212.475,TYP2,DRAGONS,B92375,2,0.1364
Z0949ZFA4,60 Y MAS,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.1937
LLOZ9V4FAV,12 A 23,IMPAGO,372749.472,0,VIKING ARMOUR,Y79G54,0,0.0477
LLOFAZ80V8,24 A 47,IMPAGO,286896.295,GOLD,VIKING ARMOUR,B92375,4,0.3622
LLO89ZLOFA8,12 A 23,BAJA,286896.295,BITCOIN,VIKING ARMOUR,B92375,4,0.911
L90FAFALOZ9,00 A 06,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.7585
V0ZZFA08LO,60 Y MAS,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.4932
L0009LOFA8,60 Y MAS,BAJA,412008.965,ETHER,VIKING ARMOUR,B92375,6,0.1797
LVLO88L4Z,12 A 23,IMPAGO,286896.295,0,VIKING ARMOUR,B92375,2,0.8843
LZLO89LO90,24 A 47,activo,323567.25,0,VIKING ARMOUR,B92375,4,0.463
L8LO8FAZ88,07 A 11,activo,187669.005,TYP2,SOIL,Y79G54,N,0.6097
Z000VLOZZ,60 Y MAS,BAJA,211397.27,BITCOIN,SOIL,Y79G54,4,0.4267
L8ZZ04ZZ,07 A 11,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.7508
L440V0,24 A 47,BAJA,,#N/D,#N/D,#N/D,#N/D,0.3136
L9LOLZLO0V,00 A 06,IMPAGO,301564.677,#N/D,VIKING ARMOUR,Y79G54,N,0.0264
V008Z009,60 Y MAS,activo,132015.438,0,DRAGONS,90LD2,2,0.5419
LLOV00ZM4,12 A 23,BAJA,94913.06,0,DRAGONS,JSF89A,1,0.6134
VLFA809LO,60 Y MAS,BAJA,198454.58,BITCOIN,SPURS,Y79G54,4,0.1016
ZZLOZ9FA89,60 Y MAS,IMPAGO,90598.83,GOLD,SOIL,90LD2,2,0.431
L494FA04Z,24 A 47,BAJA,291210.525,GOLD,NAVAL,B92375,4,0.0659
LO0900V9LO,60 Y MAS,BAJA,286896.295,BITCOIN,VIKING ARMOUR,B92375,4,0.0691
8LO40FALO0,60 Y MAS,BAJA,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.9649
L9LOLZ094,07 A 11,IMPAGO,260148.069,0,VIKING ARMOUR,JSF89A,N,0.1498
LVL8L000,12 A 23,IMPAGO,232968.42,0,NAVAL,JSF89A,2,0.3079
LFA009FAL9,24 A 47,IMPAGO,323567.25,GOLD,VIKING ARMOUR,B92375,4,0.1564
LFAFAZM0Z0,24 A 47,activo,,#N/D,NAVAL,B92375,#N/D,0.3054
L9ZFAV0FA0,00 A 06,IMPAGO,,#N/D,SPURS,JSF89A,#N/D,0.4986
L9FALO089V,07 A 11,activo,282582.065,0,VIKING ARMOUR,JSF89A,N,0.6534
L04Z0LLO8,48 A 60,BAJA,,#N/D,#N/D,#N/D,#N/D,0.6086
9498V0V,60 Y MAS,IMPAGO,,#N/D,VIKING ARMOUR,B92375,#N/D,0.7485
L940L4LO8,00 A 06,ACTIVO,237282.65,BITCOIN,VIKING ARMOUR,B92375,N,0.4203
L89Z4VLOL,00 A 06,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.7511
L08ZMLFA0,48 A 60,IMPAGO,,#N/D,DRAGONS,B92375,#N/D,0.8282
L8ZZLO4ZL,07 A 11,IMPAGO,99227.29,#N/D,DRAGONS,B92375,2,0.6606
L80LLOFAV0,12 A 23,IMPAGO,325724.365,#N/D,VIKING ARMOUR,Y79G54,4,0.1928
LZLO8VLO0L,24 A 47,IMPAGO,250225.34,GOLD,VIKING ARMOUR,B92375,4,0.4684
LVZ40V40,12 A 23,activo,172569.2,BITCOIN,SPURS,JSF89A,2,0.2816
L9LZLZ8FA,07 A 11,IMPAGO,,#N/D,SPURS,Y79G54,#N/D,0.2444
LO00V08LO8,60 Y MAS,BAJA,,#N/D,#N/D,#N/D,#N/D,0.6464
80LLOVFAZLO,60 Y MAS,IMPAGO,301564.677,0,SOIL,90LD2,3,0.9896
LZ4L00V9,24 A 47,BAJA,189826.12,0,SPURS,Y79G54,3,0.3579
L40ZM4LZ,24 A 47,IMPAGO,196297.465,0,SOIL,Y79G54,2,0.4393
L9LOFA9848,07 A 11,activo,,#N/D,SPURS,Y79G54,#N/D,0.0589
L0Z0FAVFALO,48 A 60,activo,,#N/D,SPURS,Y79G54,#N/D,0.4451
LLOZ900FAL,12 A 23,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.1528
V0Z88V0FA,60 Y MAS,IMPAGO,351609.745,GOLD,VIKING ARMOUR,B92375,4,0.6636
L8908Z,00 A 06,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.1769
LLOVLOL4LLO,12 A 23,IMPAGO,207083.04,0,SPURS,Y79G54,0,0.6559
Z084FA9FA8,60 Y MAS,activo,314938.79,0,VIKING ARMOUR,Y79G54,4,0.8294
L8440FALOV,07 A 11,IMPAGO,482762.337,0,VIKING ARMOUR,Y79G54,2,0.8709
V0LO0FA408,60 Y MAS,IMPAGO,270933.644,BITCOIN,VIKING ARMOUR,90LD2,4,0.9401
L9LOLLO0VZ,00 A 06,activo,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.2781
L4LFA98L0,24 A 47,IMPAGO,243753.995,GOLD,SPURS,Y79G54,4,0.4411
LVZ08408,12 A 23,BAJA,159626.51,GOLD,SOIL,Y79G54,2,0.6317
LZ9ZLOZ9L,24 A 47,IMPAGO,254539.57,ETHER,SPURS,Y79G54,3,0.3796
LFA9FA09V8,24 A 47,IMPAGO,241596.88,GOLD,VIKING ARMOUR,B92375,4,0.8156
9ZZMFAL4,60 Y MAS,BAJA,510373.409,TYP2,SPURS,Y79G54,4,0.524
Z0FA0V00V,60 Y MAS,IMPAGO,694159.607,BITCOIN,VIKING ARMOUR,Y79G54,4,0.3669
L8LOZLO090,07 A 11,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.0428
LV848ZVLO,07 A 11,activo,,#N/D,VIKING ARMOUR,B92375,#N/D,0.6762
LLOZ8000Z,12 A 23,IMPAGO,103541.52,0,DRAGONS,B92375,2,0.9943
LLO90LOFAZM,12 A 23,IMPAGO,176883.43,GOLD,DRAGONS,B92375,2,0.9528
L9FA94FA04,07 A 11,IMPAGO,127269.785,GOLD,VIKING ARMOUR,JSF89A,N,0.253
LO0ZMZL9FA,60 Y MAS,BAJA,143663.859,0,NAVAL,90LD2,2,0.3906
L4V4FALZLO,24 A 47,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.186
L9Z80Z04,00 A 06,activo,265325.145,GOLD,SPURS,Y79G54,N,0.7513
9000FAZ9FA,24 A 47,BAJA,,#N/D,VIKING ARMOUR,90LD2,#N/D,0.4795
L8FAL0004,07 A 11,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.8726
LVLVFAZ,12 A 23,BAJA,,#N/D,#N/D,#N/D,#N/D,0.4086
L9LO0LVL0,00 A 06,IMPAGO,230811.305,TYP2,SOIL,Y79G54,N,0.1578
L0VVVL0LO,48 A 60,BAJA,,#N/D,#N/D,#N/D,#N/D,0.582
LV88FAVZV,12 A 23,activo,187669.005,0,SOIL,Y79G54,0,0.7473
FA0FAZ0VFA0,00 A 06,IMPAGO,,#N/D,DRAGONS,B92375,#N/D,0.105
V0VV0L08,24 A 47,BAJA,140212.475,GOLD,DRAGONS,B92375,2,0.6793
L4FA0LO090,24 A 47,IMPAGO,207083.04,0,SPURS,Y79G54,3,0.1103
LLOVLZFA0LO,12 A 23,IMPAGO,271796.49,#N/D,VIKING ARMOUR,B92375,4,0.7266
LLO008LO98,24 A 47,BAJA,286896.295,USD,VIKING ARMOUR,B92375,4,0.3593
FA0FALO00V4,00 A 06,IMPAGO,,#N/D,SPURS,Y79G54,#N/D,0.3829
L0LOFAZ4,00 A 06,IMPAGO,176883.43,BITCOIN,VIKING ARMOUR,JSF89A,N,0.237
LVZZ900FA,12 A 23,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.0146
L9V0FALFA0,00 A 06,IMPAGO,187669.005,#N/D,SOIL,Y79G54,N,0.1371
LFAFAVLOFAFAFA,24 A 47,BAJA,,#N/D,#N/D,#N/D,#N/D,0.938
LLO0V0044,12 A 23,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.6339
LVV4FAVFAV,12 A 23,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.7164
LLO908LO4V,12 A 23,BAJA,207083.04,ETHER,SPURS,Y79G54,2,0.3384
L80FA00FAV,12 A 23,BAJA,194140.35,BITCOIN,VIKING ARMOUR,B92375,2,0.5528
800FA0L89,24 A 47,IMPAGO,121229.863,0,DRAGONS,90LD2,2,0.0513
LVFA4Z9VZ,12 A 23,BAJA,,#N/D,SPURS,Y79G54,#N/D,0.6292
ZZ0LOVV9V,60 Y MAS,BAJA,,#N/D,#N/D,#N/D,#N/D,0.5155
90L0FA09FA,24 A 47,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.0306
L88ZFAFA0V,07 A 11,IMPAGO,237282.65,GOLD,VIKING ARMOUR,B92375,N,0.8225
L8V980LLO,00 A 06,IMPAGO,,#N/D,DRAGONS,JSF89A,#N/D,0.8514
Z08LO94VZ,60 Y MAS,BAJA,207083.04,BITCOIN,DRAGONS,Y79G54,2,0.4435
LVV400,12 A 23,IMPAGO,99227.29,0,DRAGONS,B92375,1,0.5177
L0LO8ZLO04,48 A 60,BAJA,,#N/D,#N/D,#N/D,#N/D,0.0467
LFA8Z000Z,24 A 47,BAJA,,#N/D,#N/D,#N/D,#N/D,0.3035
LV0V00FAFA,12 A 23,IMPAGO,140212.475,0,DRAGONS,B92375,2,0.9298
FA0ZLOZZ9V,00 A 06,IMPAGO,,#N/D,SOIL,Y79G54,#N/D,0.6871
V0LO0LO9FA,60 Y MAS,BAJA,,#N/D,#N/D,#N/D,#N/D,0.5043
LLLOV880LO,48 A 60,IMPAGO,304153.215,0,VIKING ARMOUR,B92375,3,0.7694
LZVFA98LOFA,24 A 47,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.1471
LV00L9LL,12 A 23,BAJA,241596.88,GOLD,SPURS,Y79G54,4,0.4485
LVFA4VFALOL,12 A 23,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.3874
980Z4V4,60 Y MAS,BAJA,198454.58,0,SPURS,Y79G54,3,0.6789
L8VZ98V4,07 A 11,IMPAGO,187669.005,#N/D,SOIL,Y79G54,N,0.5498
L9Z9LOV8Z,00 A 06,IMPAGO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.4726
L8VFA09V0,07 A 11,IMPAGO,239439.765,#N/D,VIKING ARMOUR,B92375,N,0.8504
L08LO8L,48 A 60,IMPAGO,140212.475,0,DRAGONS,B92375,1,0.1301
L0L004FAL,48 A 60,BAJA,198454.58,0,SPURS,Y79G54,4,0.5352
800FALOL08,60 Y MAS,activo,,#N/D,VIKING ARMOUR,B92375,#N/D,0.3201
90094L8V,60 Y MAS,BAJA,,#N/D,SPURS,90LD2,#N/D,0.4978
9000V0FA4,60 Y MAS,BAJA,504333.487,0,VIKING ARMOUR,90LD2,1,0.261
L8LLO8FA8FA,07 A 11,IMPAGO,172569.2,#N/D,SPURS,Y79G54,2,0.9023
94Z40ZZ,60 Y MAS,BAJA,396909.16,BITCOIN,VIKING ARMOUR,Y79G54,4,0.0246
L0LOFA4Z00,48 A 60,IMPAGO,196297.465,GOLD,SOIL,Y79G54,2,0.7328
LVFA0FA9,00 A 06,IMPAGO,125112.67,#N/D,SPURS,Y79G54,N,0.1064
900V9LFAL,12 A 23,BAJA,,#N/D,SPURS,90LD2,#N/D,0.7489
LZ9VLZ8V,24 A 47,activo,286896.295,GOLD,VIKING ARMOUR,B92375,4,0.6097
ZZLLO9040,60 Y MAS,IMPAGO,189826.12,BITCOIN,SPURS,Y79G54,4,0.7438
L8VV0L0L,07 A 11,IMPAGO,120798.44,#N/D,SPURS,Y79G54,N,0.7249
LZ8808V9,24 A 47,activo,140212.475,0,DRAGONS,B92375,1,0.7622
LLOZFAZL9L,24 A 47,IMPAGO,286896.295,0,VIKING ARMOUR,B92375,2,0.8536
L9094888,00 A 06,IMPAGO,273953.605,#N/D,VIKING ARMOUR,B92375,N,0.5194
L90LO008LO,07 A 11,IMPAGO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.2946
L9VFAVLZ9,00 A 06,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.9126
LV4049,12 A 23,activo,,#N/D,VIKING ARMOUR,JSF89A,#N/D,0.8695
L0V44000,48 A 60,IMPAGO,274385.028,BITCOIN,SOIL,Y79G54,4,0.7117
LFAZFA0Z0L,24 A 47,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.311
LVZ9FALO0V,12 A 23,BAJA,,#N/D,#N/D,#N/D,#N/D,0.5813
L4V0LO048,24 A 47,IMPAGO,196297.465,0,SOIL,Y79G54,2,0.0933
LL0L90L8,48 A 60,IMPAGO,,#N/D,VIKING ARMOUR,Y79G54,#N/D,0.0411
L8FALO0ZMFA,07 A 11,IMPAGO,176883.43,GOLD,VIKING ARMOUR,JSF89A,2,0.3851
L04LO4988,60 Y MAS,BAJA,375338.01,0,VIKING ARMOUR,B92375,3,0.338
Z0LO009FA8,60 Y MAS,IMPAGO,,#N/D,#N/D,#N/D,#N/D,0.9574
L4840V8L,24 A 47,IMPAGO,103541.52,GOLD,DRAGONS,B92375,2,0.9808
L8VZM8LO0,07 A 11,IMPAGO,237282.65,#N/D,VIKING ARMOUR,B92375,N,0.59
ZZZZ09LOV,60 Y MAS,IMPAGO,323567.25,0,VIKING ARMOUR,B92375,4,0.4547
L9ZZLOLVFA,00 A 06,IMPAGO,280424.95,BITCOIN,VIKING ARMOUR,Y79G54,N,0.3485
L8L0884L,07 A 11,IMPAGO,135898.245,#N/D,DRAGONS,B92375,1,0.9257
LFAL84LO9FA,24 A 47,BAJA,310624.56,BITCOIN,VIKING ARMOUR,B92375,4,0.8093
LLO0FAZLO80,24 A 47,BAJA,358081.09,BITCOIN,VIKING ARMOUR,Y79G54,4,0.5378
LLOZ8V90V,12 A 23,BAJA,286896.295,BITCOIN,VIKING ARMOUR,B92375,4,0.7606
L8VFA4LO8L,07 A 11,IMPAGO,273953.605,#N/D,VIKING ARMOUR,B92375,N,0.3487
LL00L8Z0,48 A 60,BAJA,474565.3,0,VIKING ARMOUR,Y79G54,6,0.1073
LLOFA04LO,12 A 23,activo,,#N/D,DRAGONS,Y79G54,#N/D,0.9927
FA0FA8ZL00,00 A 06,activo,159626.51,0,SOIL,Y79G54,N,0.475
LZV0FAZFAFA,24 A 47,activo,,#N/D,VIKING ARMOUR,B92375,#N/D,0.9472
LO0ZVL08FA,24 A 47,BAJA,174726.315,0,NAVAL,90LD2,2,0.5949
